1	Oh	oh	_	UH	_	_	_	_	_
3	later	later	_	RBR	_	_	_	_	_
4	on	on	_	IN	_	_	_	_	_
5	the	the	_	DT	_	_	_	_	_
6	knowledge	knowledge	_	NN	_	_	_	_	_
7	came	come	_	VBD	_	_	_	_	_
8	to	to	_	TO	_	_	_	_	_
9	her	her	_	PRP$	_	_	_	_	_
10	suddenly	suddenly	_	RB	_	_	_	_	_
11	,	,	_	,	_	_	_	_	_
12	and	and	_	CC	_	_	_	_	_
13	she	she	_	PRP	_	_	_	_	_
14	thought	think	_	VBD	_	_	_	_	_
15	with	with	_	IN	_	_	_	_	_
16	inward	inward	_	JJ	_	_	_	_	_
17	surprise	surprise	_	NN	_	_	_	_	_
18	:	:	_	:	_	_	_	_	_
19	Why	why	_	WRB	_	_	_	_	_
20	,	,	_	,	_	_	_	_	_
21	it	it	_	PRP	_	_	_	_	_
22	is	be	_	VBZ	_	_	_	_	_
23	Doris	doris	_	NNP	_	_	_	_	_
24	,	,	_	,	_	_	_	_	_
25	of	of	_	IN	_	_	_	_	_
26	course	course	_	NN	_	_	_	_	_
27	.	.	_	.	_	_	_	_	_

1	If	if	_	IN	_	_	_	_	_
2	my	my	_	PRP$	_	_	_	_	_
3	sister	sister	_	NN	_	_	_	_	_
4	Doris	doris	_	NNP	_	_	_	_	_
5	lives	live	_	VBZ	_	_	_	_	_
6	to	to	_	TO	_	_	_	_	_
7	be	be	_	VB	_	_	_	_	_
8	seventy	seventy	_	JJ	_	_	_	_	_
9	years	year	_	NNS	_	_	_	_	_
10	old	old	_	JJ	_	_	_	_	_
11	and	and	_	CC	_	_	_	_	_
12	wears	wear	_	VBZ	_	_	_	_	_
13	her	her	_	PRP$	_	_	_	_	_
14	hair	hair	_	NN	_	_	_	_	_
15	in	in	_	IN	_	_	_	_	_
16	pretty	pretty	_	JJ	_	_	_	_	_
17	white	white	_	JJ	_	_	_	_	_
18	puffs	puff	_	NNS	_	_	_	_	_
19	,	,	_	,	_	_	_	_	_
20	she	she	_	PRP	_	_	_	_	_
21	will	will	_	MD	_	_	_	_	_
22	look	look	_	VB	_	_	_	_	_
23	exactly	exactly	_	RB	_	_	_	_	_
24	as	a	_	IN	_	_	_	_	_
25	Mrs.	mrs.	_	NNP	_	_	_	_	_
26	Fairweather	fairweather	_	NNP	_	_	_	_	_
27	does	do	_	VBZ	_	_	_	_	_
28	now	now	_	RB	_	_	_	_	_
29	.	.	_	.	_	_	_	_	_

1	Mrs.	mrs.	_	NNP	_	_	_	_	_
2	Fairweather	fairweather	_	NNP	_	_	_	_	_
3	asked	ask	_	VBD	_	_	_	_	_
4	to	to	_	TO	_	_	_	_	_
5	have	have	_	VB	_	_	_	_	_
6	Penelope	penelope	_	NNP	_	_	_	_	_
7	introduced	introduce	_	VBN	_	_	_	_	_
8	to	to	_	TO	_	_	_	_	_
9	her	her	_	PRP$	_	_	_	_	_
10	,	,	_	,	_	_	_	_	_
11	and	and	_	CC	_	_	_	_	_
12	when	when	_	WRB	_	_	_	_	_
13	they	they	_	PRP	_	_	_	_	_
14	found	find	_	VBD	_	_	_	_	_
15	themselves	themselves	_	PRP	_	_	_	_	_
16	alone	alone	_	RB	_	_	_	_	_
17	together	together	_	RB	_	_	_	_	_
18	she	she	_	PRP	_	_	_	_	_
19	said	say	_	VBD	_	_	_	_	_
20	gently	gently	_	RB	_	_	_	_	_
21	,	,	_	,	_	_	_	_	_
22	``	``	_	``	_	_	_	_	_
23	My	my	_	PRP$	_	_	_	_	_
24	dear	dear	_	NN	_	_	_	_	_
25	,	,	_	,	_	_	_	_	_
26	I	i	_	PRP	_	_	_	_	_
27	am	be	_	VBP	_	_	_	_	_
28	going	go	_	VBG	_	_	_	_	_
29	to	to	_	TO	_	_	_	_	_
30	ask	ask	_	VB	_	_	_	_	_
31	a	a	_	DT	_	_	_	_	_
32	very	very	_	RB	_	_	_	_	_
33	impertinent	impertinent	_	JJ	_	_	_	_	_
34	question	question	_	NN	_	_	_	_	_
35	.	.	_	.	_	_	_	_	_

1	Will	will	_	MD	_	_	_	_	_
2	you	you	_	PRP	_	_	_	_	_
3	tell	tell	_	VB	_	_	_	_	_
4	me	me	_	PRP	_	_	_	_	_
5	where	where	_	WRB	_	_	_	_	_
6	you	you	_	PRP	_	_	_	_	_
7	got	get	_	VBD	_	_	_	_	_
8	the	the	_	DT	_	_	_	_	_
9	silk	silk	_	NN	_	_	_	_	_
10	of	of	_	IN	_	_	_	_	_
11	which	which	_	WDT	_	_	_	_	_
12	your	your	_	PRP$	_	_	_	_	_
13	waist	waist	_	NN	_	_	_	_	_
14	is	be	_	VBZ	_	_	_	_	_
15	made	make	_	VBN	_	_	_	_	_
16	?	?	_	.	_	_	_	_	_
17	''	''	_	''	_	_	_	_	_

1	Poor	poor	_	NNP	_	_	_	_	_
2	Penelope	penelope	_	NNP	_	_	_	_	_
3	's	's	_	POS	_	_	_	_	_
4	pretty	pretty	_	NN	_	_	_	_	_
5	young	young	_	JJ	_	_	_	_	_
6	face	face	_	NN	_	_	_	_	_
7	turned	turn	_	VBD	_	_	_	_	_
8	crimson	crimson	_	NN	_	_	_	_	_
9	.	.	_	.	_	_	_	_	_

1	She	she	_	PRP	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	not	not	_	RB	_	_	_	_	_
4	troubled	troubled	_	JJ	_	_	_	_	_
5	with	with	_	IN	_	_	_	_	_
6	false	false	_	JJ	_	_	_	_	_
7	pride	pride	_	NN	_	_	_	_	_
8	by	by	_	IN	_	_	_	_	_
9	any	any	_	DT	_	_	_	_	_
10	means	mean	_	NNS	_	_	_	_	_
11	,	,	_	,	_	_	_	_	_
12	but	but	_	CC	_	_	_	_	_
13	she	she	_	PRP	_	_	_	_	_
14	simply	simply	_	RB	_	_	_	_	_
15	could	could	_	MD	_	_	_	_	_
16	not	not	_	RB	_	_	_	_	_
17	bring	bring	_	VB	_	_	_	_	_
18	herself	herself	_	PRP	_	_	_	_	_
19	to	to	_	TO	_	_	_	_	_
20	tell	tell	_	VB	_	_	_	_	_
21	Mrs.	mrs.	_	NNP	_	_	_	_	_
22	Fairweather	fairweather	_	NNP	_	_	_	_	_
23	that	that	_	IN	_	_	_	_	_
24	her	her	_	PRP$	_	_	_	_	_
25	waist	waist	_	NN	_	_	_	_	_
26	was	be	_	VBD	_	_	_	_	_
27	made	make	_	VBN	_	_	_	_	_
28	out	out	_	IN	_	_	_	_	_
29	of	of	_	IN	_	_	_	_	_
30	the	the	_	DT	_	_	_	_	_
31	lining	lining	_	NN	_	_	_	_	_
32	of	of	_	IN	_	_	_	_	_
33	an	an	_	DT	_	_	_	_	_
34	old	old	_	JJ	_	_	_	_	_
35	heirloom	heirloom	_	NN	_	_	_	_	_
36	quilt	quilt	_	NN	_	_	_	_	_
37	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	My	my	_	PRP$	_	_	_	_	_
3	Aunt	aunt	_	NNP	_	_	_	_	_
4	Adella	adella	_	NNP	_	_	_	_	_
5	gave	give	_	VBD	_	_	_	_	_
6	me	me	_	PRP	_	_	_	_	_
7	--	--	_	:	_	_	_	_	_
8	gave	give	_	VBD	_	_	_	_	_
9	us	u	_	PRP	_	_	_	_	_
10	--	--	_	:	_	_	_	_	_
11	the	the	_	DT	_	_	_	_	_
12	material	material	_	NN	_	_	_	_	_
13	,	,	_	,	_	_	_	_	_
14	''	''	_	''	_	_	_	_	_
15	she	she	_	PRP	_	_	_	_	_
16	stammered	stammer	_	VBD	_	_	_	_	_
17	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	And	and	_	CC	_	_	_	_	_
3	my	my	_	PRP$	_	_	_	_	_
4	elder	elder	_	NN	_	_	_	_	_
5	sister	sister	_	NN	_	_	_	_	_
6	Doris	doris	_	NNP	_	_	_	_	_
7	made	make	_	VBD	_	_	_	_	_
8	the	the	_	DT	_	_	_	_	_
9	waist	waist	_	NN	_	_	_	_	_
10	for	for	_	IN	_	_	_	_	_
11	me	me	_	PRP	_	_	_	_	_
12	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	think	think	_	VBP	_	_	_	_	_
3	the	the	_	DT	_	_	_	_	_
4	silk	silk	_	NN	_	_	_	_	_
5	once	once	_	RB	_	_	_	_	_
6	belonged	belong	_	VBD	_	_	_	_	_
7	to	to	_	TO	_	_	_	_	_
8	my	my	_	PRP$	_	_	_	_	_
9	Grandmother	grandmother	_	NNP	_	_	_	_	_
10	Hunter	hunter	_	NNP	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_
12	''	''	_	''	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	What	what	_	WP	_	_	_	_	_
3	was	be	_	VBD	_	_	_	_	_
4	your	your	_	PRP$	_	_	_	_	_
5	grandmother	grandmother	_	NN	_	_	_	_	_
6	's	's	_	POS	_	_	_	_	_
7	maiden	maiden	_	NN	_	_	_	_	_
8	name	name	_	NN	_	_	_	_	_
9	?	?	_	.	_	_	_	_	_
10	''	''	_	''	_	_	_	_	_

1	asked	ask	_	VBN	_	_	_	_	_
2	Mrs.	mrs.	_	NNP	_	_	_	_	_
3	Fairweather	fairweather	_	NNP	_	_	_	_	_
4	eagerly	eagerly	_	RB	_	_	_	_	_
5	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Penelope	penelope	_	NNP	_	_	_	_	_
3	Saverne	saverne	_	NNP	_	_	_	_	_
4	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	am	be	_	VBP	_	_	_	_	_
3	named	name	_	VBN	_	_	_	_	_
4	after	after	_	IN	_	_	_	_	_
5	her	her	_	PRP	_	_	_	_	_
6	.	.	_	.	_	_	_	_	_
7	''	''	_	''	_	_	_	_	_

1	Mrs.	mrs.	_	NNP	_	_	_	_	_
2	Fairweather	fairweather	_	NNP	_	_	_	_	_
3	suddenly	suddenly	_	RB	_	_	_	_	_
4	put	put	_	VBD	_	_	_	_	_
5	her	her	_	PRP	_	_	_	_	_
6	arm	arm	_	NN	_	_	_	_	_
7	about	about	_	IN	_	_	_	_	_
8	Penelope	penelope	_	NNP	_	_	_	_	_
9	and	and	_	CC	_	_	_	_	_
10	drew	draw	_	VBD	_	_	_	_	_
11	the	the	_	DT	_	_	_	_	_
12	young	young	_	JJ	_	_	_	_	_
13	girl	girl	_	NN	_	_	_	_	_
14	to	to	_	TO	_	_	_	_	_
15	her	her	_	PRP$	_	_	_	_	_
16	,	,	_	,	_	_	_	_	_
17	her	her	_	PRP$	_	_	_	_	_
18	lovely	lovely	_	JJ	_	_	_	_	_
19	old	old	_	JJ	_	_	_	_	_
20	face	face	_	NN	_	_	_	_	_
21	aglow	aglow	_	NN	_	_	_	_	_
22	with	with	_	IN	_	_	_	_	_
23	delight	delight	_	NN	_	_	_	_	_
24	and	and	_	CC	_	_	_	_	_
25	tenderness	tenderness	_	NN	_	_	_	_	_
26	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Then	then	_	RB	_	_	_	_	_
3	you	you	_	PRP	_	_	_	_	_
4	are	be	_	VBP	_	_	_	_	_
5	my	my	_	PRP$	_	_	_	_	_
6	grandniece	grandniece	_	NN	_	_	_	_	_
7	,	,	_	,	_	_	_	_	_
8	''	''	_	''	_	_	_	_	_
9	she	she	_	PRP	_	_	_	_	_
10	said	say	_	VBD	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Your	your	_	PRP$	_	_	_	_	_
3	grandmother	grandmother	_	NN	_	_	_	_	_
4	was	be	_	VBD	_	_	_	_	_
5	my	my	_	PRP$	_	_	_	_	_
6	half-sister	half-sister	_	NN	_	_	_	_	_
7	.	.	_	.	_	_	_	_	_

1	When	when	_	WRB	_	_	_	_	_
2	I	i	_	PRP	_	_	_	_	_
3	saw	saw	_	VBD	_	_	_	_	_
4	your	your	_	PRP$	_	_	_	_	_
5	dress	dress	_	NN	_	_	_	_	_
6	,	,	_	,	_	_	_	_	_
7	I	i	_	PRP	_	_	_	_	_
8	felt	felt	_	VBD	_	_	_	_	_
9	sure	sure	_	JJ	_	_	_	_	_
10	you	you	_	PRP	_	_	_	_	_
11	were	be	_	VBD	_	_	_	_	_
12	related	relate	_	VBN	_	_	_	_	_
13	to	to	_	TO	_	_	_	_	_
14	her	her	_	PRP$	_	_	_	_	_
15	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	should	should	_	MD	_	_	_	_	_
3	recognize	recognize	_	VB	_	_	_	_	_
4	that	that	_	IN	_	_	_	_	_
5	rosebud	rosebud	_	NN	_	_	_	_	_
6	silk	silk	_	NN	_	_	_	_	_
7	if	if	_	IN	_	_	_	_	_
8	I	i	_	PRP	_	_	_	_	_
9	came	come	_	VBD	_	_	_	_	_
10	across	across	_	IN	_	_	_	_	_
11	it	it	_	PRP	_	_	_	_	_
12	in	in	_	IN	_	_	_	_	_
13	Thibet	thibet	_	NNP	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	Penelope	penelope	_	NNP	_	_	_	_	_
2	Saverne	saverne	_	NNP	_	_	_	_	_
3	was	be	_	VBD	_	_	_	_	_
4	the	the	_	DT	_	_	_	_	_
5	daughter	daughter	_	NN	_	_	_	_	_
6	of	of	_	IN	_	_	_	_	_
7	my	my	_	PRP$	_	_	_	_	_
8	mother	mother	_	NN	_	_	_	_	_
9	by	by	_	IN	_	_	_	_	_
10	her	her	_	PRP$	_	_	_	_	_
11	first	first	_	JJ	_	_	_	_	_
12	husband	husband	_	NN	_	_	_	_	_
13	.	.	_	.	_	_	_	_	_

1	Penelope	penelope	_	NNP	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	four	four	_	CD	_	_	_	_	_
4	years	year	_	NNS	_	_	_	_	_
5	older	old	_	JJR	_	_	_	_	_
6	than	than	_	IN	_	_	_	_	_
7	I	i	_	PRP	_	_	_	_	_
8	was	be	_	VBD	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	but	but	_	CC	_	_	_	_	_
11	we	we	_	PRP	_	_	_	_	_
12	were	be	_	VBD	_	_	_	_	_
13	devoted	devote	_	VBN	_	_	_	_	_
14	to	to	_	TO	_	_	_	_	_
15	each	each	_	DT	_	_	_	_	_
16	other	other	_	JJ	_	_	_	_	_
17	.	.	_	.	_	_	_	_	_

1	Oddly	oddly	_	RB	_	_	_	_	_
2	enough	enough	_	RB	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	our	our	_	PRP$	_	_	_	_	_
5	birthdays	birthday	_	NNS	_	_	_	_	_
6	fell	fell	_	VBD	_	_	_	_	_
7	on	on	_	IN	_	_	_	_	_
8	the	the	_	DT	_	_	_	_	_
9	same	same	_	JJ	_	_	_	_	_
10	day	day	_	NN	_	_	_	_	_
11	,	,	_	,	_	_	_	_	_
12	and	and	_	CC	_	_	_	_	_
13	when	when	_	WRB	_	_	_	_	_
14	Penelope	penelope	_	NNP	_	_	_	_	_
15	was	be	_	VBD	_	_	_	_	_
16	twenty	twenty	_	JJ	_	_	_	_	_
17	and	and	_	CC	_	_	_	_	_
18	I	i	_	PRP	_	_	_	_	_
19	sixteen	sixteen	_	VBP	_	_	_	_	_
20	,	,	_	,	_	_	_	_	_
21	my	my	_	PRP$	_	_	_	_	_
22	father	father	_	NN	_	_	_	_	_
23	gave	give	_	VBD	_	_	_	_	_
24	us	u	_	PRP	_	_	_	_	_
25	each	each	_	DT	_	_	_	_	_
26	a	a	_	DT	_	_	_	_	_
27	silk	silk	_	JJ	_	_	_	_	_
28	dress	dress	_	NN	_	_	_	_	_
29	of	of	_	IN	_	_	_	_	_
30	this	this	_	DT	_	_	_	_	_
31	very	very	_	RB	_	_	_	_	_
32	material	material	_	JJ	_	_	_	_	_
33	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	have	have	_	VBP	_	_	_	_	_
3	mine	mine	_	VBN	_	_	_	_	_
4	yet	yet	_	RB	_	_	_	_	_
5	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Soon	soon	_	RB	_	_	_	_	_
3	after	after	_	IN	_	_	_	_	_
4	this	this	_	DT	_	_	_	_	_
5	our	our	_	PRP$	_	_	_	_	_
6	mother	mother	_	NN	_	_	_	_	_
7	died	die	_	VBD	_	_	_	_	_
8	and	and	_	CC	_	_	_	_	_
9	our	our	_	PRP$	_	_	_	_	_
10	household	household	_	NN	_	_	_	_	_
11	was	be	_	VBD	_	_	_	_	_
12	broken	break	_	VBN	_	_	_	_	_
13	up	up	_	RP	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	Penelope	penelope	_	NNP	_	_	_	_	_
2	went	go	_	VBD	_	_	_	_	_
3	to	to	_	TO	_	_	_	_	_
4	live	live	_	VB	_	_	_	_	_
5	with	with	_	IN	_	_	_	_	_
6	her	her	_	PRP$	_	_	_	_	_
7	aunt	aunt	_	NN	_	_	_	_	_
8	and	and	_	CC	_	_	_	_	_
9	I	i	_	PRP	_	_	_	_	_
10	went	go	_	VBD	_	_	_	_	_
11	West	west	_	NNP	_	_	_	_	_
12	with	with	_	IN	_	_	_	_	_
13	Father	father	_	NNP	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	This	this	_	DT	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	long	long	_	JJ	_	_	_	_	_
4	ago	ago	_	RB	_	_	_	_	_
5	,	,	_	,	_	_	_	_	_
6	you	you	_	PRP	_	_	_	_	_
7	know	know	_	VBP	_	_	_	_	_
8	,	,	_	,	_	_	_	_	_
9	when	when	_	WRB	_	_	_	_	_
10	travelling	travel	_	VBG	_	_	_	_	_
11	and	and	_	CC	_	_	_	_	_
12	correspondence	correspondence	_	NN	_	_	_	_	_
13	were	be	_	VBD	_	_	_	_	_
14	not	not	_	RB	_	_	_	_	_
15	the	the	_	DT	_	_	_	_	_
16	easy	easy	_	JJ	_	_	_	_	_
17	,	,	_	,	_	_	_	_	_
18	matter-of-course	matter-of-course	_	JJ	_	_	_	_	_
19	things	thing	_	NNS	_	_	_	_	_
20	they	they	_	PRP	_	_	_	_	_
21	are	be	_	VBP	_	_	_	_	_
22	now	now	_	RB	_	_	_	_	_
23	.	.	_	.	_	_	_	_	_

1	After	after	_	IN	_	_	_	_	_
2	a	a	_	DT	_	_	_	_	_
3	few	few	_	JJ	_	_	_	_	_
4	years	year	_	NNS	_	_	_	_	_
5	I	i	_	PRP	_	_	_	_	_
6	lost	lose	_	VBD	_	_	_	_	_
7	touch	touch	_	NN	_	_	_	_	_
8	with	with	_	IN	_	_	_	_	_
9	my	my	_	PRP$	_	_	_	_	_
10	half-sister	half-sister	_	NN	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	married	marry	_	VBD	_	_	_	_	_
3	out	out	_	RP	_	_	_	_	_
4	West	west	_	NNP	_	_	_	_	_
5	and	and	_	CC	_	_	_	_	_
6	have	have	_	VBP	_	_	_	_	_
7	lived	live	_	VBN	_	_	_	_	_
8	there	there	_	EX	_	_	_	_	_
9	all	all	_	DT	_	_	_	_	_
10	my	my	_	PRP$	_	_	_	_	_
11	life	life	_	NN	_	_	_	_	_
12	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	never	never	_	RB	_	_	_	_	_
3	knew	know	_	VBD	_	_	_	_	_
4	what	what	_	WP	_	_	_	_	_
5	had	have	_	VBD	_	_	_	_	_
6	become	become	_	VBN	_	_	_	_	_
7	of	of	_	IN	_	_	_	_	_
8	Penelope	penelope	_	NNP	_	_	_	_	_
9	.	.	_	.	_	_	_	_	_

1	But	but	_	CC	_	_	_	_	_
2	tonight	tonight	_	NN	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	when	when	_	WRB	_	_	_	_	_
5	I	i	_	PRP	_	_	_	_	_
6	saw	saw	_	VBD	_	_	_	_	_
7	you	you	_	PRP	_	_	_	_	_
8	come	come	_	VBP	_	_	_	_	_
9	in	in	_	IN	_	_	_	_	_
10	in	in	_	IN	_	_	_	_	_
11	that	that	_	DT	_	_	_	_	_
12	waist	waist	_	NN	_	_	_	_	_
13	made	make	_	VBD	_	_	_	_	_
14	of	of	_	IN	_	_	_	_	_
15	the	the	_	DT	_	_	_	_	_
16	rosebud	rosebud	_	NN	_	_	_	_	_
17	silk	silk	_	NN	_	_	_	_	_
18	,	,	_	,	_	_	_	_	_
19	the	the	_	DT	_	_	_	_	_
20	whole	whole	_	JJ	_	_	_	_	_
21	past	past	_	NN	_	_	_	_	_
22	rose	rise	_	VBD	_	_	_	_	_
23	before	before	_	IN	_	_	_	_	_
24	me	me	_	PRP	_	_	_	_	_
25	and	and	_	CC	_	_	_	_	_
26	I	i	_	PRP	_	_	_	_	_
27	felt	felt	_	VBP	_	_	_	_	_
28	like	like	_	IN	_	_	_	_	_
29	a	a	_	DT	_	_	_	_	_
30	girl	girl	_	NN	_	_	_	_	_
31	again	again	_	RB	_	_	_	_	_
32	.	.	_	.	_	_	_	_	_

1	My	my	_	PRP$	_	_	_	_	_
2	dear	dear	_	NN	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	I	i	_	PRP	_	_	_	_	_
5	am	be	_	VBP	_	_	_	_	_
6	a	a	_	DT	_	_	_	_	_
7	very	very	_	RB	_	_	_	_	_
8	lonely	lonely	_	RB	_	_	_	_	_
9	old	old	_	JJ	_	_	_	_	_
10	woman	woman	_	NN	_	_	_	_	_
11	,	,	_	,	_	_	_	_	_
12	with	with	_	IN	_	_	_	_	_
13	nobody	nobody	_	NN	_	_	_	_	_
14	belonging	belong	_	VBG	_	_	_	_	_
15	to	to	_	TO	_	_	_	_	_
16	me	me	_	PRP	_	_	_	_	_
17	.	.	_	.	_	_	_	_	_

1	You	you	_	PRP	_	_	_	_	_
2	do	do	_	VBP	_	_	_	_	_
3	n't	n't	_	RB	_	_	_	_	_
4	know	know	_	VB	_	_	_	_	_
5	how	how	_	WRB	_	_	_	_	_
6	delighted	delighted	_	JJ	_	_	_	_	_
7	I	i	_	PRP	_	_	_	_	_
8	am	be	_	VBP	_	_	_	_	_
9	to	to	_	TO	_	_	_	_	_
10	find	find	_	VB	_	_	_	_	_
11	that	that	_	IN	_	_	_	_	_
12	I	i	_	PRP	_	_	_	_	_
13	have	have	_	VBP	_	_	_	_	_
14	two	two	_	CD	_	_	_	_	_
15	grandnieces	grandniece	_	NNS	_	_	_	_	_
16	.	.	_	.	_	_	_	_	_
17	''	''	_	''	_	_	_	_	_

1	Penelope	penelope	_	NN	_	_	_	_	_
2	had	have	_	VBD	_	_	_	_	_
3	listened	listen	_	VBN	_	_	_	_	_
4	silently	silently	_	RB	_	_	_	_	_
5	,	,	_	,	_	_	_	_	_
6	like	like	_	IN	_	_	_	_	_
7	a	a	_	DT	_	_	_	_	_
8	girl	girl	_	NN	_	_	_	_	_
9	in	in	_	IN	_	_	_	_	_
10	a	a	_	DT	_	_	_	_	_
11	dream	dream	_	NN	_	_	_	_	_
12	.	.	_	.	_	_	_	_	_

1	Now	now	_	RB	_	_	_	_	_
2	she	she	_	PRP	_	_	_	_	_
3	patted	pat	_	VBD	_	_	_	_	_
4	Mrs.	mrs.	_	NNP	_	_	_	_	_
5	Fairweather	fairweather	_	NNP	_	_	_	_	_
6	's	's	_	POS	_	_	_	_	_
7	soft	soft	_	JJ	_	_	_	_	_
8	old	old	_	JJ	_	_	_	_	_
9	hand	hand	_	NN	_	_	_	_	_
10	affectionately	affectionately	_	RB	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	It	it	_	PRP	_	_	_	_	_
3	sounds	sound	_	VBZ	_	_	_	_	_
4	like	like	_	IN	_	_	_	_	_
5	a	a	_	DT	_	_	_	_	_
6	storybook	storybook	_	NN	_	_	_	_	_
7	,	,	_	,	_	_	_	_	_
8	''	''	_	''	_	_	_	_	_
9	she	she	_	PRP	_	_	_	_	_
10	said	say	_	VBD	_	_	_	_	_
11	gaily	gaily	_	RB	_	_	_	_	_
12	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	You	you	_	PRP	_	_	_	_	_
3	must	must	_	MD	_	_	_	_	_
4	come	come	_	VB	_	_	_	_	_
5	and	and	_	CC	_	_	_	_	_
6	see	see	_	VB	_	_	_	_	_
7	Doris	doris	_	NNP	_	_	_	_	_
8	.	.	_	.	_	_	_	_	_

1	She	she	_	PRP	_	_	_	_	_
2	is	be	_	VBZ	_	_	_	_	_
3	such	such	_	JJ	_	_	_	_	_
4	a	a	_	DT	_	_	_	_	_
5	darling	darling	_	NN	_	_	_	_	_
6	sister	sister	_	NN	_	_	_	_	_
7	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	would	would	_	MD	_	_	_	_	_
3	n't	n't	_	RB	_	_	_	_	_
4	have	have	_	VB	_	_	_	_	_
5	had	have	_	VBN	_	_	_	_	_
6	this	this	_	DT	_	_	_	_	_
7	waist	waist	_	NN	_	_	_	_	_
8	if	if	_	IN	_	_	_	_	_
9	it	it	_	PRP	_	_	_	_	_
10	had	have	_	VBD	_	_	_	_	_
11	n't	n't	_	RB	_	_	_	_	_
12	been	be	_	VBN	_	_	_	_	_
13	for	for	_	IN	_	_	_	_	_
14	her	her	_	PRP	_	_	_	_	_
15	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	will	will	_	MD	_	_	_	_	_
3	tell	tell	_	VB	_	_	_	_	_
4	you	you	_	PRP	_	_	_	_	_
5	the	the	_	DT	_	_	_	_	_
6	whole	whole	_	JJ	_	_	_	_	_
7	truth	truth	_	NN	_	_	_	_	_
8	--	--	_	:	_	_	_	_	_
9	I	i	_	PRP	_	_	_	_	_
10	do	do	_	VBP	_	_	_	_	_
11	n't	n't	_	RB	_	_	_	_	_
12	mind	mind	_	VB	_	_	_	_	_
13	it	it	_	PRP	_	_	_	_	_
14	now	now	_	RB	_	_	_	_	_
15	.	.	_	.	_	_	_	_	_

1	Doris	doris	_	NNP	_	_	_	_	_
2	made	make	_	VBD	_	_	_	_	_
3	my	my	_	PRP$	_	_	_	_	_
4	party	party	_	NN	_	_	_	_	_
5	waist	waist	_	NN	_	_	_	_	_
6	for	for	_	IN	_	_	_	_	_
7	me	me	_	PRP	_	_	_	_	_
8	out	out	_	IN	_	_	_	_	_
9	of	of	_	IN	_	_	_	_	_
10	the	the	_	DT	_	_	_	_	_
11	lining	lining	_	NN	_	_	_	_	_
12	of	of	_	IN	_	_	_	_	_
13	an	an	_	DT	_	_	_	_	_
14	old	old	_	JJ	_	_	_	_	_
15	silk	silk	_	NN	_	_	_	_	_
16	quilt	quilt	_	NN	_	_	_	_	_
17	of	of	_	IN	_	_	_	_	_
18	Grandmother	grandmother	_	NNP	_	_	_	_	_
19	Hunter	hunter	_	NNP	_	_	_	_	_
20	's	's	_	POS	_	_	_	_	_
21	that	that	_	DT	_	_	_	_	_
22	Aunt	aunt	_	NNP	_	_	_	_	_
23	Adella	adella	_	NNP	_	_	_	_	_
24	sent	send	_	VBD	_	_	_	_	_
25	us	u	_	PRP	_	_	_	_	_
26	.	.	_	.	_	_	_	_	_
27	''	''	_	''	_	_	_	_	_

1	Mrs.	mrs.	_	NNP	_	_	_	_	_
2	Fairweather	fairweather	_	NNP	_	_	_	_	_
3	did	do	_	VBD	_	_	_	_	_
4	go	go	_	VB	_	_	_	_	_
5	to	to	_	TO	_	_	_	_	_
6	see	see	_	VB	_	_	_	_	_
